"","Installed Capacity (MWelec)","tech","Ref ID","Date","run","broad_status","broad_status_start","passed_planning","passed_planning_time","passed_planning_time_wk","passed_planning_date","passed_connection","passed_connection_time","passed_connection_time_wk","passed_connection_date","passed_construction","passed_construction_time","passed_construction_time_wk","passed_construction_date"
"599",18.4,"Wind Onshore",3953,2031-11-01,2,"Completed","Planning",TRUE,53740800,88.8571428571429,2033-07-15,TRUE,1039,148.428571428571,2036-05-19,TRUE,41126400,68,2037-09-07
"600",0.6,"Wind Onshore",17257,2031-11-01,2,"Completed","Planning",FALSE,14774400,24.4285714285714,2032-04-20,TRUE,752,107.428571428571,2034-05-12,TRUE,28425600,47,2035-04-06
"601",2,"Wind Onshore",14132,2031-11-01,2,"Completed","Planning",TRUE,304992000,504.285714285714,2041-07-01,FALSE,1182,168.857142857143,2044-09-25,TRUE,65232000,107.857142857143,2046-10-20
"602",25,"Solar Photovoltaics",5955,2031-11-01,2,"Completed","Planning",TRUE,9676800,16,2032-02-21,TRUE,683,97.5714285714286,2034-01-04,TRUE,11318400,18.7142857142857,2034-05-15
"603",0.7,"Solar Photovoltaics",17115,2031-11-01,2,"Completed","Planning",FALSE,16416000,27.1428571428571,2032-05-09,TRUE,879,125.571428571429,2034-10-05,TRUE,2419200,4,2034-11-02
"604",1,"Solar Photovoltaics",6105,2031-11-01,2,"Completed","Planning",FALSE,20995200,34.7142857142857,2032-07-01,TRUE,683,97.5714285714286,2034-05-15,TRUE,11318400,18.7142857142857,2034-09-23
"605",2,"Wind Onshore",7419,2031-12-01,2,"Completed","Planning",TRUE,231120000,382.142857142857,2039-03-29,TRUE,1558,222.571428571429,2043-07-04,TRUE,41299200,68.2857142857143,2044-10-24
"606",51,"Wind Onshore",2717,2031-12-01,2,"Completed","Planning",TRUE,89164800,147.428571428571,2034-09-28,TRUE,860,122.857142857143,2037-02-04,TRUE,26265600,43.4285714285714,2037-12-05
"607",2.3,"Wind Onshore",6154,2031-12-01,2,"Completed","Planning",TRUE,126403200,209,2035-12-03,FALSE,422,60.2857142857143,2037-01-28,TRUE,-12268800,-20.2857142857143,2036-09-08
"608",6.5,"Solar Photovoltaics",1789,2031-12-01,2,"Completed","Planning",TRUE,9849600,16.2857142857143,2032-03-24,TRUE,528,75.4285714285714,2033-09-03,TRUE,5788800,9.57142857142857,2033-11-09
"609",4.1,"Solar Photovoltaics",6325,2031-12-01,2,"Completed","Planning",TRUE,10368000,17.1428571428571,2032-03-30,TRUE,313,44.7142857142857,2033-02-06,TRUE,5702400,9.42857142857143,2033-04-13
"610",3.75,"Solar Photovoltaics",8870,2031-12-01,2,"Completed","Planning",FALSE,29116800,48.1428571428571,2032-11-02,TRUE,503,71.8571428571428,2034-03-20,TRUE,8640000,14.2857142857143,2034-06-28
"611",NA,"Wind Onshore",13667,2025-01-01,3,"Completed","Planning",FALSE,75254400,124.428571428571,2027-05-22,FALSE,1595,227.857142857143,2031-10-03,TRUE,5270400,8.71428571428572,2031-12-03
"612",0.9,"Wind Onshore",13670,2025-01-01,3,"Completed","Planning",TRUE,353980800,585.285714285714,2036-03-21,TRUE,1889,269.857142857143,2041-05-23,TRUE,33696000,55.7142857142857,2042-06-17
"613",10.5,"Wind Onshore",4680,2025-01-01,3,"Completed","Planning",TRUE,18403200,30.4285714285714,2025-08-02,TRUE,1816,259.428571428571,2030-07-23,TRUE,36892800,61,2031-09-23
"614",0.3,"Wind Onshore",7664,2025-01-01,3,"Completed","Planning",TRUE,129254400,213.714285714286,2029-02-05,TRUE,2150,307.142857142857,2034-12-26,TRUE,52531200,86.8571428571429,2036-08-25
"615",0.25,"Wind Onshore",8258,2025-01-01,3,"Completed","Planning",TRUE,54518400,90.1428571428572,2026-09-24,TRUE,736,105.142857142857,2028-09-29,TRUE,30067200,49.7142857142857,2029-09-12
"616",10,"Wind Onshore",2888,2025-01-01,3,"Completed","Planning",FALSE,41644800,68.8571428571429,2026-04-28,TRUE,568,81.1428571428571,2027-11-17,TRUE,23673600,39.1428571428571,2028-08-17
"617",13.5,"Solar Photovoltaics",2236,2025-01-01,3,"Completed","Planning",TRUE,9936000,16.4285714285714,2025-04-26,TRUE,879,125.571428571429,2027-09-22,TRUE,22809600,37.7142857142857,2028-06-12
"618",2,"Solar Photovoltaics",16583,2025-01-01,3,"Completed","Planning",TRUE,12528000,20.7142857142857,2025-05-26,TRUE,603,86.1428571428571,2027-01-19,TRUE,8899200,14.7142857142857,2027-05-02
"619",7.5,"Wind Onshore",4255,2025-02-01,3,"Completed","Planning",TRUE,149817600,247.714285714286,2029-11-01,TRUE,66,9.42857142857143,2030-01-06,TRUE,17193600,28.4285714285714,2030-07-24
"620",18.4,"Wind Onshore",2957,2025-02-01,3,"Completed","Planning",TRUE,32054400,53,2026-02-07,TRUE,303,43.2857142857143,2026-12-07,TRUE,37584000,62.1428571428571,2028-02-15
"621",0.2,"Wind Onshore",6812,2025-02-01,3,"Completed","Planning",FALSE,15033600,24.8571428571429,2025-07-25,FALSE,640,91.4285714285714,2027-04-26,TRUE,15811200,26.1428571428571,2027-10-26
"622",12.5,"Wind Onshore",4559,2025-02-01,3,"Completed","Planning",TRUE,47779200,79,2026-08-08,TRUE,932,133.142857142857,2029-02-25,TRUE,15811200,26.1428571428571,2029-08-27
"623",0.25,"Wind Onshore",8873,2025-02-01,3,"Completed","Planning",FALSE,115689600,191.285714285714,2028-10-02,TRUE,1039,148.428571428571,2031-08-07,TRUE,37584000,62.1428571428571,2032-10-15
"624",NA,"Solar Photovoltaics",17417,2025-02-01,3,"Completed","Planning",TRUE,27993600,46.2857142857143,2025-12-22,TRUE,879,125.571428571429,2028-05-19,TRUE,2419200,4,2028-06-16
"625",NA,"Wind Onshore",16547,2025-03-01,3,"Completed","Planning",TRUE,30153600,49.8571428571429,2026-02-13,TRUE,422,60.2857142857143,2027-04-11,TRUE,56937600,94.1428571428572,2029-01-29
"626",0.3,"Wind Onshore",7779,2025-04-01,3,"Completed","Planning",TRUE,62294400,103,2027-03-23,TRUE,2159,308.428571428571,2033-02-18,TRUE,28684800,47.4285714285714,2034-01-16
"627",NA,"Solar Photovoltaics",17468,2025-04-01,3,"Completed","Planning",TRUE,2678400,4.42857142857143,2025-05-02,FALSE,261,37.2857142857143,2026-01-18,TRUE,11318400,18.7142857142857,2026-05-29
"628",6,"Wind Onshore",2718,2025-05-01,3,"Completed","Planning",TRUE,31622400,52.2857142857143,2026-05-02,TRUE,3281,468.714285714286,2035-04-26,TRUE,32745600,54.1428571428571,2036-05-09
"629",6.5,"Solar Photovoltaics",1789,2025-05-01,3,"Completed","Planning",TRUE,27993600,46.2857142857143,2026-03-21,TRUE,130,18.5714285714286,2026-07-29,TRUE,20217600,33.4285714285714,2027-03-20
"630",29.9,"Wind Onshore",4186,2025-06-01,3,"Completed","Planning",TRUE,32054400,53,2026-06-07,TRUE,1595,227.857142857143,2030-10-19,TRUE,28857600,47.7142857142857,2031-09-18
"631",NA,"Solar Photovoltaics",17711,2025-06-01,3,"Completed","Planning",TRUE,16934400,28,2025-12-14,TRUE,401,57.2857142857143,2027-01-19,TRUE,9849600,16.2857142857143,2027-05-13
"632",39.6,"Wind Onshore",5222,2025-07-01,3,"Completed","Planning",FALSE,129254400,213.714285714286,2029-08-05,TRUE,1428,204,2033-07-03,TRUE,59356800,98.1428571428572,2035-05-21
"633",4.8,"Solar Photovoltaics",1296,2025-07-01,3,"Completed","Planning",FALSE,12787200,21.1428571428571,2025-11-26,TRUE,261,37.2857142857143,2026-08-14,TRUE,18316800,30.2857142857143,2027-03-14
"634",12.5,"Wind Onshore",4320,2025-08-01,3,"Completed","Planning",TRUE,27216000,45,2026-06-12,FALSE,752,107.428571428571,2028-07-03,TRUE,36892800,61,2029-09-03
"635",9,"Wind Onshore",3113,2025-09-01,3,"Completed","Planning",FALSE,67737600,112,2027-10-25,TRUE,1618,231.142857142857,2032-03-30,TRUE,33696000,55.7142857142857,2033-04-24
"636",25,"Solar Photovoltaics",5955,2025-09-01,3,"Completed","Planning",TRUE,4924800,8.14285714285714,2025-10-28,TRUE,568,81.1428571428571,2027-05-19,TRUE,8899200,14.7142857142857,2027-08-30
"637",2,"Wind Onshore",14132,2025-10-01,3,"Completed","Planning",TRUE,29030400,48,2026-09-02,TRUE,2159,308.428571428571,2032-07-31,TRUE,19612800,32.4285714285714,2033-03-15
"638",NA,"Wind Onshore",8876,2025-11-01,3,"Completed","Planning",TRUE,25315200,41.8571428571429,2026-08-21,TRUE,1428,204,2030-07-19,TRUE,12614400,20.8571428571429,2030-12-12
"639",28,"Wind Onshore",7489,2025-12-01,3,"Completed","Planning",TRUE,18403200,30.4285714285714,2026-07-02,TRUE,1127,161,2029-08-02,TRUE,38534400,63.7142857142857,2030-10-22
"640",6,"Solar Photovoltaics",5085,2025-12-01,3,"Completed","Planning",FALSE,20304000,33.5714285714286,2026-07-24,TRUE,683,97.5714285714286,2028-06-06,TRUE,22809600,37.7142857142857,2029-02-25
"641",0.25,"Wind Onshore",8273,2026-01-01,3,"Completed","Planning",TRUE,91065600,150.571428571429,2028-11-20,FALSE,1039,148.428571428571,2031-09-25,TRUE,65232000,107.857142857143,2033-10-19
"642",0.25,"Wind Onshore",9670,2026-01-01,3,"Completed","Planning",FALSE,22896000,37.8571428571429,2026-09-23,TRUE,40,5.71428571428571,2026-11-02,TRUE,14428800,23.8571428571429,2027-04-18
"643",NA,"Solar Photovoltaics",16715,2026-01-01,3,"Completed","Planning",FALSE,57542400,95.1428571428572,2027-10-29,TRUE,313,44.7142857142857,2028-09-06,TRUE,10281600,17,2029-01-03
"644",0.2,"Wind Onshore",7560,2026-02-01,3,"Completed","Planning",TRUE,19008000,31.4285714285714,2026-09-09,TRUE,1623,231.857142857143,2031-02-18,TRUE,56937600,94.1428571428572,2032-12-08
"645",20,"Solar Photovoltaics",17260,2026-02-01,3,"Completed","Planning",TRUE,29116800,48.1428571428571,2027-01-04,TRUE,683,97.5714285714286,2028-11-17,TRUE,5702400,9.42857142857143,2029-01-22
"646",0.5,"Wind Onshore",7651,2026-03-01,3,"Completed","Planning",TRUE,47779200,79,2027-09-05,TRUE,40,5.71428571428571,2027-10-15,TRUE,19612800,32.4285714285714,2028-05-29
