"","Development Status (short)","Installed Capacity (MWelec)","Ref ID","Planning","Connection","Construction","date","passed_planning_date","passed_connection_date","passed_construction_date","Date","tech","broad_status","broad_status_start","passed_planning","passed_planning_time","passed_planning_time_wk","passed_connection","passed_connection_time","passed_connection_time_wk","passed_construction","passed_construction_time","passed_construction_time_wk","run"
"309","Application Submitted",0.225,13991,NA,NA,NA,2023-01-13,2023-07-30,2027-10-26,2028-12-26,2023-01-13,"Wind Onshore","Completed","Planning",TRUE,17107200,28.2857142857143,TRUE,1549,221.285714285714,TRUE,36892800,61,2
"310","Application Submitted",0.6,13996,NA,NA,NA,2023-02-13,2024-01-23,2030-03-23,2031-09-16,2023-02-13,"Wind Onshore","Completed","Planning",TRUE,29721600,49.1428571428571,TRUE,2251,321.571428571429,TRUE,46828800,77.4285714285714,2
"311","Application Submitted",50.4,14113,NA,NA,NA,2023-02-22,2023-08-15,2025-05-06,2025-11-03,2023-02-22,"Wind Onshore","Completed","Planning",TRUE,15033600,24.8571428571429,TRUE,630,90,TRUE,15638400,25.8571428571429,2
"312","Application Submitted",1,14123,NA,NA,NA,2023-03-27,2023-07-20,2024-11-26,2025-08-17,2023-03-27,"Solar Photovoltaics","Completed","Planning",TRUE,9936000,16.4285714285714,TRUE,495,70.7142857142857,TRUE,22809600,37.7142857142857,2
"313","Application Submitted",NA,14127,NA,NA,NA,2023-04-05,2024-03-19,2028-06-08,2029-05-08,2023-04-05,"Wind Onshore","Completed","Planning",TRUE,30153600,49.8571428571429,TRUE,1542,220.285714285714,TRUE,28857600,47.7142857142857,2
"314","Application Submitted",NA,14128,NA,NA,NA,2023-04-05,2025-07-16,2027-06-03,2029-06-27,2023-04-05,"Wind Onshore","Completed","Planning",TRUE,71971200,119,TRUE,687,98.1428571428571,TRUE,65232000,107.857142857143,2
"315","Application Submitted",NA,14129,NA,NA,NA,2023-04-05,2023-10-30,2026-02-01,2026-12-03,2023-04-05,"Wind Onshore","Completed","Planning",FALSE,17971200,29.7142857142857,TRUE,825,117.857142857143,TRUE,26352000,43.5714285714286,2
"316","Application Submitted",0.85,14130,NA,NA,NA,2023-04-05,2027-08-15,2034-11-12,2035-01-13,2023-04-05,"Wind Onshore","Completed","Planning",TRUE,137635200,227.571428571429,FALSE,2646,378,TRUE,5356800,8.85714285714286,2
"317","Application Submitted",NA,15152,NA,NA,NA,2023-06-19,2026-01-10,2029-02-24,2030-01-19,2023-06-19,"Wind Onshore","Completed","Planning",FALSE,80870400,133.714285714286,FALSE,1141,163,TRUE,28425600,47,2
"318","Application Submitted",NA,15346,NA,NA,NA,2023-10-26,2028-04-26,2030-01-26,2030-04-27,2023-10-26,"Wind Onshore","Completed","Planning",TRUE,142041600,234.857142857143,TRUE,640,91.4285714285714,TRUE,7862400,13,2
"319","Application Submitted",0.5,15355,NA,NA,NA,2023-11-07,2026-04-03,2030-09-12,2031-06-13,2023-11-07,"Wind Onshore","Completed","Planning",TRUE,75859200,125.428571428571,FALSE,1623,231.857142857143,TRUE,23673600,39.1428571428571,2
"320","Application Submitted",0.225,15365,NA,NA,NA,2023-11-07,2024-05-15,2028-05-20,2029-10-15,2023-11-07,"Wind Onshore","Completed","Planning",TRUE,16416000,27.1428571428571,TRUE,1466,209.428571428571,TRUE,44323200,73.2857142857143,2
"321","Application Submitted",0.25,15378,NA,NA,NA,2023-11-09,2028-07-04,2033-02-19,2033-12-20,2023-11-09,"Wind Onshore","Completed","Planning",TRUE,146793600,242.714285714286,TRUE,1691,241.571428571429,TRUE,26265600,43.4285714285714,2
"322","Application Submitted",0.6,15438,NA,NA,NA,2023-11-06,2026-09-28,2033-01-22,2033-08-02,2023-11-06,"Wind Onshore","Completed","Planning",FALSE,91324800,151,TRUE,2308,329.714285714286,TRUE,16588800,27.4285714285714,2
"323","Application Submitted",NA,16333,NA,NA,NA,2024-02-09,2024-09-15,2026-12-19,2027-08-24,2024-02-09,"Wind Onshore","Completed","Planning",TRUE,18921600,31.2857142857143,TRUE,825,117.857142857143,TRUE,21427200,35.4285714285714,2
"324","Application Submitted",NA,16336,NA,NA,NA,2024-03-19,2028-07-29,2028-07-30,2029-08-06,2024-03-19,"Wind Onshore","Completed","Planning",TRUE,137635200,227.571428571429,FALSE,1,0.142857142857143,TRUE,32140800,53.1428571428571,2
"325","Application Submitted",29.9,16337,NA,NA,NA,2024-03-06,2024-10-27,2026-08-04,2027-03-26,2024-03-06,"Solar Photovoltaics","Completed","Planning",TRUE,20304000,33.5714285714286,TRUE,646,92.2857142857143,TRUE,20217600,33.4285714285714,2
"326","Application Submitted",NA,16349,NA,NA,NA,2024-04-08,2028-12-04,2032-02-29,2033-07-14,2024-04-08,"Wind Onshore","Completed","Planning",TRUE,146966400,243,TRUE,1182,168.857142857143,TRUE,43286400,71.5714285714286,2
"327","Application Submitted",NA,16353,NA,NA,NA,2024-04-08,2025-03-16,2026-12-16,2027-11-16,2024-04-08,"Wind Onshore","Completed","Planning",FALSE,29548800,48.8571428571429,TRUE,640,91.4285714285714,TRUE,28944000,47.8571428571429,2
"328","Application Submitted",2,16445,NA,NA,NA,2024-04-10,2026-07-23,2027-08-14,2028-04-04,2024-04-10,"Solar Photovoltaics","Completed","Planning",TRUE,72057600,119.142857142857,TRUE,387,55.2857142857143,TRUE,20217600,33.4285714285714,2
"329","Application Submitted",NA,16450,NA,NA,NA,2024-04-25,2028-04-09,2029-10-29,2031-01-07,2024-04-25,"Wind Onshore","Completed","Planning",TRUE,124848000,206.428571428571,FALSE,568,81.1428571428571,TRUE,37584000,62.1428571428571,2
"330","Application Submitted",0.25,16453,NA,NA,NA,2024-04-17,2027-03-24,2031-08-30,2032-09-05,2024-04-17,"Wind Onshore","Completed","Planning",TRUE,92534400,153,FALSE,1620,231.428571428571,TRUE,32140800,53.1428571428571,2
"331","Application Submitted",0.25,16476,NA,NA,NA,2024-04-30,2025-06-15,2031-11-10,2033-04-06,2024-04-30,"Wind Onshore","Completed","Planning",TRUE,35510400,58.7142857142857,TRUE,2339,334.142857142857,TRUE,44323200,73.2857142857143,2
"332","Application Submitted",NA,16547,NA,NA,NA,2024-05-06,2025-04-07,2031-02-25,2032-11-14,2024-05-06,"Wind Onshore","Completed","Planning",FALSE,29030400,48,FALSE,2150,307.142857142857,TRUE,54259200,89.7142857142857,2
"333","Application Submitted",0.25,16568,NA,NA,NA,2024-05-17,2024-11-04,2025-07-02,2025-09-01,2024-05-17,"Wind Onshore","Completed","Planning",TRUE,14774400,24.4285714285714,TRUE,240,34.2857142857143,TRUE,5270400,8.71428571428572,2
"334","Application Submitted",0.25,16578,NA,NA,NA,2024-05-17,2025-11-21,2027-08-13,2028-12-26,2024-05-17,"Wind Onshore","Completed","Planning",FALSE,47779200,79,TRUE,630,90,TRUE,43286400,71.5714285714286,2
"335","Application Submitted",2,16583,NA,NA,NA,2024-04-16,2024-09-11,2026-05-07,2027-03-23,2024-04-16,"Solar Photovoltaics","Completed","Planning",FALSE,12787200,21.1428571428571,TRUE,603,86.1428571428571,TRUE,27648000,45.7142857142857,2
"336","Application Submitted",NA,16646,NA,NA,NA,2024-05-29,2025-10-15,2028-01-18,2029-03-19,2024-05-29,"Wind Onshore","Completed","Planning",TRUE,43545600,72,TRUE,825,117.857142857143,TRUE,36806400,60.8571428571429,2
"337","Application Submitted",NA,17112,NA,NA,NA,2024-07-26,2025-02-10,2029-07-17,2030-09-17,2024-07-26,"Wind Onshore","Completed","Planning",TRUE,17193600,28.4285714285714,TRUE,1618,231.142857142857,TRUE,36892800,61,2
"338","Application Submitted",0.7,17115,NA,NA,NA,2024-08-07,2024-10-09,2026-08-23,2027-01-20,2024-08-07,"Solar Photovoltaics","Completed","Planning",FALSE,5443200,9,TRUE,683,97.5714285714286,TRUE,12960000,21.4285714285714,2
"339","Application Submitted",NA,17116,NA,NA,NA,2024-08-13,2025-07-23,2031-09-21,2031-12-21,2024-08-13,"Wind Onshore","Completed","Planning",FALSE,29721600,49.1428571428571,TRUE,2251,321.571428571429,TRUE,7862400,13,2
"340","Application Submitted",0.5,17126,NA,NA,NA,2024-08-14,2029-03-02,2030-06-25,2031-07-20,2024-08-14,"Wind Onshore","Completed","Planning",TRUE,143510400,237.285714285714,TRUE,480,68.5714285714286,TRUE,33696000,55.7142857142857,2
"341","Application Submitted",NA,17164,NA,NA,NA,2024-08-15,2029-11-12,2036-04-08,2038-02-24,2024-08-15,"Wind Onshore","Completed","Planning",FALSE,165456000,273.571428571429,TRUE,2339,334.142857142857,TRUE,59356800,98.1428571428572,2
"342","Application Submitted",0.6,17257,NA,NA,NA,2024-08-30,2026-08-17,2028-12-17,2029-11-16,2024-08-30,"Wind Onshore","Completed","Planning",TRUE,61948800,102.428571428571,TRUE,853,121.857142857143,TRUE,28857600,47.7142857142857,2
"343","Application Submitted",20,17260,NA,NA,NA,2024-09-04,2025-12-16,2027-05-03,2027-07-08,2024-09-04,"Solar Photovoltaics","Completed","Planning",TRUE,40435200,66.8571428571429,TRUE,503,71.8571428571428,TRUE,5702400,9.42857142857143,2
"344","Application Submitted",NA,17312,NA,NA,NA,2024-09-28,2025-03-24,2027-05-12,2027-06-09,2024-09-28,"Solar Photovoltaics","Completed","Planning",FALSE,15292800,25.2857142857143,TRUE,779,111.285714285714,TRUE,2419200,4,2
"345","Application Submitted",0.6,17318,NA,NA,NA,2024-08-28,2025-08-29,2030-08-19,2031-08-19,2024-08-28,"Wind Onshore","Completed","Planning",TRUE,31622400,52.2857142857143,TRUE,1816,259.428571428571,TRUE,31536000,52.1428571428571,2
"346","Application Submitted",NA,17417,NA,NA,NA,2024-09-23,2026-07-21,2027-12-06,2028-02-09,2024-09-23,"Solar Photovoltaics","Completed","Planning",TRUE,57542400,95.1428571428572,FALSE,503,71.8571428571428,TRUE,5616000,9.28571428571429,2
"347","Application Submitted",NA,17425,NA,NA,NA,2024-09-20,2026-11-25,2029-02-27,2030-02-05,2024-09-20,"Wind Onshore","Completed","Planning",TRUE,68774400,113.714285714286,TRUE,825,117.857142857143,TRUE,29635200,49,2
"348","Application Submitted",NA,17426,NA,NA,NA,2024-09-23,2025-05-22,2027-06-13,2028-06-19,2024-09-23,"Wind Onshore","Completed","Planning",TRUE,20822400,34.4285714285714,TRUE,752,107.428571428571,TRUE,32140800,53.1428571428571,2
"349","Application Submitted",NA,17461,NA,NA,NA,2024-09-30,2028-09-21,2031-10-23,2032-11-23,2024-09-30,"Wind Onshore","Completed","Planning",TRUE,125452800,207.428571428571,TRUE,1127,161,TRUE,34300800,56.7142857142857,2
"350","Application Submitted",16.8,17627,NA,NA,NA,2024-11-01,2027-03-22,2028-04-23,2028-08-02,2024-11-01,"Wind Onshore","Completed","Planning",TRUE,75254400,124.428571428571,TRUE,398,56.8571428571429,TRUE,8726400,14.4285714285714,2
"351","Application Submitted",NA,17665,NA,NA,NA,2024-10-23,2029-02-18,2033-07-25,2035-04-14,2024-10-23,"Wind Onshore","Completed","Planning",TRUE,136425600,225.571428571429,TRUE,1618,231.142857142857,TRUE,54259200,89.7142857142857,2
"352","Application Submitted",NA,17711,NA,NA,NA,2024-11-07,2026-01-07,2026-10-06,2027-06-22,2024-11-07,"Solar Photovoltaics","Completed","Planning",TRUE,36806400,60.8571428571429,FALSE,272,38.8571428571429,TRUE,22377600,37,2
"353","Application Submitted",0.3,17825,NA,NA,NA,2024-11-12,2026-01-30,2027-10-22,2029-06-21,2024-11-12,"Wind Onshore","Completed","Planning",TRUE,38361600,63.4285714285714,TRUE,630,90,TRUE,52531200,86.8571428571429,2
"354","Application Submitted",3.5,18060,NA,NA,NA,2024-12-18,2025-11-20,2028-01-08,2028-03-21,2024-12-18,"Solar Photovoltaics","Completed","Planning",TRUE,29116800,48.1428571428571,FALSE,779,111.285714285714,TRUE,6307200,10.4285714285714,2
"355","Application Submitted",0.25,18104,NA,NA,NA,2024-12-19,2025-08-25,2026-01-02,2026-03-22,2024-12-19,"Solar Photovoltaics","Completed","Planning",TRUE,21513600,35.5714285714286,TRUE,130,18.5714285714286,TRUE,6825600,11.2857142857143,2
"356","Application Submitted",NA,18147,NA,NA,NA,2025-01-15,2025-04-07,2026-12-28,2027-10-17,2025-01-15,"Wind Onshore","Completed","Planning",TRUE,7084800,11.7142857142857,TRUE,630,90,TRUE,25315200,41.8571428571429,2
"357","Application Submitted",4.99,18205,NA,NA,NA,2025-01-13,2025-09-11,2027-10-30,2028-01-03,2025-01-13,"Solar Photovoltaics","Completed","Planning",TRUE,20822400,34.4285714285714,TRUE,779,111.285714285714,TRUE,5616000,9.28571428571429,2
"358","Application Submitted",NA,18379,NA,NA,NA,2025-01-09,2025-12-07,2027-06-28,2027-12-28,2025-01-09,"Wind Onshore","Completed","Planning",FALSE,28684800,47.4285714285714,TRUE,568,81.1428571428571,TRUE,15811200,26.1428571428571,2
"359","Application Submitted",NA,18380,NA,NA,NA,2025-01-08,2025-10-28,2031-01-05,2032-10-25,2025-01-08,"Wind Onshore","Completed","Planning",FALSE,25315200,41.8571428571429,FALSE,1895,270.714285714286,TRUE,56937600,94.1428571428572,2
"360","Application Submitted",0.25,18394,NA,NA,NA,2025-01-29,2025-07-25,2031-11-19,2033-12-13,2025-01-29,"Wind Onshore","Completed","Planning",TRUE,15292800,25.2857142857143,TRUE,2308,329.714285714286,TRUE,65232000,107.857142857143,2
"361","Application Submitted",NA,18442,NA,NA,NA,2025-02-13,2026-03-11,2030-01-15,2031-01-15,2025-02-13,"Wind Onshore","Completed","Planning",FALSE,33782400,55.8571428571429,TRUE,1406,200.857142857143,TRUE,31536000,52.1428571428571,2
"362","Application Submitted",NA,18443,NA,NA,NA,2025-02-17,2032-03-26,2037-03-16,2038-10-24,2025-02-17,"Wind Onshore","Completed","Planning",TRUE,224121600,370.571428571429,TRUE,1816,259.428571428571,TRUE,50716800,83.8571428571429,2
"363","Application Submitted",NA,18444,NA,NA,NA,2025-02-17,2025-12-29,2027-11-16,2029-01-08,2025-02-17,"Wind Onshore","Completed","Planning",FALSE,27216000,45,FALSE,687,98.1428571428571,TRUE,36201600,59.8571428571429,2
"364","Application Submitted",0.2,18445,NA,NA,NA,2025-02-26,2028-02-21,2033-04-30,2034-01-17,2025-02-26,"Wind Onshore","Completed","Planning",FALSE,94176000,155.714285714286,TRUE,1895,270.714285714286,TRUE,22636800,37.4285714285714,2
"365","Awaiting Construction",9.2,4149,353980800,NA,NA,2007-10-02,2018-12-20,2027-11-30,2029-03-20,2007-10-02,"Wind Onshore","Completed","Connection",TRUE,353980800,585.285714285714,TRUE,3267,466.714285714286,TRUE,41126400,68,3
"366","Awaiting Construction",24,4301,143510400,NA,NA,2013-11-27,2018-06-15,2020-07-06,2021-06-06,2013-11-27,"Wind Onshore","Completed","Connection",TRUE,143510400,237.285714285714,TRUE,752,107.428571428571,TRUE,28944000,47.8571428571429,3
"367","Awaiting Construction",13.8,4564,224121600,NA,NA,2010-12-09,2018-01-15,2023-01-05,2023-11-05,2010-12-09,"Wind Onshore","Completed","Connection",TRUE,224121600,370.571428571429,FALSE,1816,259.428571428571,TRUE,26265600,43.4285714285714,3
"368","Awaiting Construction",12.6,4565,220147200,NA,NA,2012-08-23,2019-08-15,2024-01-24,2025-03-01,2012-08-23,"Wind Onshore","Completed","Connection",TRUE,220147200,364,TRUE,1623,231.857142857143,TRUE,34732800,57.4285714285714,3
"369","Awaiting Construction",25,6024,72057600,NA,NA,2016-02-10,2018-05-24,2019-09-22,2020-06-12,2016-02-10,"Solar Photovoltaics","Completed","Connection",TRUE,72057600,119.142857142857,TRUE,486,69.4285714285714,TRUE,22809600,37.7142857142857,3
"370","Awaiting Construction",20.7,6096,81043200,NA,NA,2015-10-13,2018-05-08,2024-07-06,2025-09-25,2015-10-13,"Wind Onshore","Completed","Connection",TRUE,81043200,134,FALSE,2251,321.571428571429,TRUE,38534400,63.7142857142857,3
"371","Awaiting Construction",36.3,6143,152236800,NA,NA,2016-05-19,2021-03-16,2027-01-15,2028-01-15,2016-05-19,"Wind Onshore","Completed","Connection",TRUE,152236800,251.714285714286,TRUE,2131,304.428571428571,TRUE,31536000,52.1428571428571,3
"372","Awaiting Construction",2.3,6154,68774400,NA,NA,2016-06-15,2018-08-20,2022-11-25,2024-04-09,2016-06-15,"Wind Onshore","Completed","Connection",TRUE,68774400,113.714285714286,TRUE,1558,222.571428571429,TRUE,43286400,71.5714285714286,3
"373","Awaiting Construction",29.7,6562,89164800,NA,NA,2018-02-19,2020-12-17,2021-10-16,2023-11-10,2018-02-19,"Wind Onshore","Completed","Connection",TRUE,89164800,147.428571428571,TRUE,303,43.2857142857143,TRUE,65232000,107.857142857143,3
"374","Awaiting Construction",4.8,6646,26092800,NA,NA,2018-06-19,2019-04-17,2023-07-07,2024-05-07,2018-06-19,"Wind Onshore","Completed","Connection",TRUE,26092800,43.1428571428571,TRUE,1542,220.285714285714,TRUE,26352000,43.5714285714286,3
"375","Awaiting Construction",0.3,6774,16416000,NA,NA,2018-12-10,2019-06-18,2028-05-28,2029-07-21,2018-12-10,"Wind Onshore","Completed","Connection",TRUE,16416000,27.1428571428571,TRUE,3267,466.714285714286,TRUE,36201600,59.8571428571429,3
"376","Awaiting Construction",23.1,6790,27043200,NA,NA,2018-10-04,2019-08-13,2023-07-11,2024-01-08,2018-10-04,"Wind Onshore","Completed","Connection",TRUE,27043200,44.7142857142857,TRUE,1428,204,TRUE,15638400,25.8571428571429,3
"377","Awaiting Construction",0.3,6801,51926400,NA,NA,2017-08-04,2019-03-28,2025-01-26,2025-08-06,2017-08-04,"Wind Onshore","Completed","Connection",TRUE,51926400,85.8571428571429,TRUE,2131,304.428571428571,TRUE,16588800,27.4285714285714,3
"378","Awaiting Construction",0.2,6812,12614400,NA,NA,2018-12-07,2019-05-02,2021-09-08,2023-01-22,2018-12-07,"Wind Onshore","Completed","Connection",TRUE,12614400,20.8571428571429,TRUE,860,122.857142857143,TRUE,43286400,71.5714285714286,3
"379","Awaiting Construction",1.5,7213,35510400,NA,NA,2018-11-21,2020-01-06,2026-06-02,2027-06-27,2018-11-21,"Wind Onshore","Completed","Connection",TRUE,35510400,58.7142857142857,FALSE,2339,334.142857142857,TRUE,33696000,55.7142857142857,3
"380","Awaiting Construction",0.2,7271,18748800,NA,NA,2019-02-07,2019-09-12,2025-07-13,2026-06-10,2019-02-07,"Wind Onshore","Completed","Connection",TRUE,18748800,31,TRUE,2131,304.428571428571,TRUE,28684800,47.4285714285714,3
"381","Awaiting Construction",0.3,7289,36288000,NA,NA,2019-01-25,2020-03-20,2022-06-23,2023-07-17,2019-01-25,"Wind Onshore","Completed","Connection",TRUE,36288000,60,TRUE,825,117.857142857143,TRUE,33609600,55.5714285714286,3
"382","Awaiting Construction",0.5,7329,53827200,NA,NA,2018-12-18,2020-09-01,2023-03-22,2024-05-30,2018-12-18,"Wind Onshore","Completed","Connection",TRUE,53827200,89,TRUE,932,133.142857142857,TRUE,37584000,62.1428571428571,3
"383","Awaiting Construction",0.3,7346,141264000,NA,NA,2019-05-30,2023-11-20,2026-06-09,2027-08-02,2019-05-30,"Wind Onshore","Completed","Connection",TRUE,141264000,233.571428571429,TRUE,932,133.142857142857,TRUE,36201600,59.8571428571429,3
"384","Awaiting Construction",0.5,7354,28684800,NA,NA,2019-05-24,2020-04-20,2022-08-28,2023-08-05,2019-05-24,"Wind Onshore","Completed","Connection",TRUE,28684800,47.4285714285714,TRUE,860,122.857142857143,TRUE,29548800,48.8571428571429,3
"385","Awaiting Construction",0.7,7367,81734400,NA,NA,2019-05-20,2021-12-21,2027-02-28,2027-08-14,2019-05-20,"Wind Onshore","Completed","Connection",TRUE,81734400,135.142857142857,FALSE,1895,270.714285714286,TRUE,14428800,23.8571428571429,3
"386","Awaiting Construction",0.3,7387,43200000,NA,NA,2019-05-13,2020-09-24,2022-06-26,2023-04-27,2019-05-13,"Wind Onshore","Completed","Connection",TRUE,43200000,71.4285714285714,TRUE,640,91.4285714285714,TRUE,26352000,43.5714285714286,3
"387","Awaiting Construction",0.2,7392,62467200,NA,NA,2019-05-01,2021-04-23,2021-12-19,2023-02-18,2019-05-01,"Wind Onshore","Completed","Connection",TRUE,62467200,103.285714285714,TRUE,240,34.2857142857143,TRUE,36806400,60.8571428571429,3
"388","Awaiting Construction",46.8,7406,17625600,NA,NA,2018-09-25,2019-04-17,2025-03-06,2026-01-29,2018-09-25,"Wind Onshore","Completed","Connection",TRUE,17625600,29.1428571428571,TRUE,2150,307.142857142857,TRUE,28425600,47,3
"389","Awaiting Construction",0.3,7407,4233600,NA,NA,2019-03-12,2019-04-30,2022-01-11,2022-12-11,2019-03-12,"Wind Onshore","Completed","Connection",TRUE,4233600,7,TRUE,987,141,TRUE,28857600,47.7142857142857,3
"390","Awaiting Construction",0.3,7436,50112000,NA,NA,2019-03-07,2020-10-07,2021-12-03,2021-12-03,2019-03-07,"Wind Onshore","Completed","Connection",TRUE,50112000,82.8571428571429,TRUE,422,60.2857142857143,TRUE,0,0,3
"391","Awaiting Construction",0.3,7445,9072000,NA,NA,2019-03-11,2019-06-24,2025-11-18,2027-01-27,2019-03-11,"Wind Onshore","Completed","Connection",TRUE,9072000,15,TRUE,2339,334.142857142857,TRUE,37584000,62.1428571428571,3
"392","Awaiting Construction",28,7489,99273600,NA,NA,2019-08-13,2022-10-05,2023-12-01,2024-10-01,2019-08-13,"Wind Onshore","Completed","Connection",TRUE,99273600,164.142857142857,TRUE,422,60.2857142857143,TRUE,26352000,43.5714285714286,3
"393","Awaiting Construction",0.3,7494,66528000,NA,NA,2019-08-21,2021-09-29,2024-01-30,2025-09-29,2019-08-21,"Wind Onshore","Completed","Connection",TRUE,66528000,110,FALSE,853,121.857142857143,TRUE,52531200,86.8571428571429,3
"394","Awaiting Construction",0.3,7504,49593600,NA,NA,2019-08-15,2021-03-11,2023-11-22,2024-05-07,2019-08-15,"Wind Onshore","Completed","Connection",TRUE,49593600,82,TRUE,986,140.857142857143,TRUE,14428800,23.8571428571429,3
"395","Awaiting Construction",20,7543,83548800,NA,NA,2019-07-09,2022-03-02,2026-01-28,2027-03-01,2019-07-09,"Wind Onshore","Completed","Connection",TRUE,83548800,138.142857142857,TRUE,1428,204,TRUE,34300800,56.7142857142857,3
"396","Awaiting Construction",0.3,7545,50284800,NA,NA,2019-07-02,2021-02-03,2025-11-09,2026-08-29,2019-07-02,"Wind Onshore","Completed","Connection",TRUE,50284800,83.1428571428572,FALSE,1740,248.571428571429,TRUE,25315200,41.8571428571429,3
